id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30315498,Spacious Brownstone Home in Prospect Heights,5412248,Sarah Beyahte,Brooklyn,Prospect Heights,40.6753,-73.96768,Entire home/apt,95,30,1,2018-12-06,0.14,1,219
30315829,"Cozy Studio Apartment in Greenpoint, Brooklyn",42661839,Justin,Brooklyn,Greenpoint,40.73468,-73.95418,Entire home/apt,149,5,2,2019-06-15,0.32,1,0
30315979,Easy charm in Fort Greene,1364105,Jenny,Brooklyn,Fort Greene,40.69091,-73.97202,Private room,119,2,28,2019-06-29,3.94,1,3
30319473,Amazing Convenient Cozy Room (girl preferred),47227131,Xiao,Brooklyn,Sunset Park,40.64456,-74.00839,Private room,28,10,1,2019-01-03,0.16,1,0
30319831,Private bedroom in a loft apartment (Williamsburg),115051556,Jean Pierre,Brooklyn,Williamsburg,40.71217,-73.94396,Private room,80,1,33,2019-07-05,4.97,1,151
30321082,Contemporary 1BR in Brooklyn by NÔM Stays,732460,Nôm,Brooklyn,Williamsburg,40.70855,-73.96782,Entire home/apt,120,29,1,2019-05-31,0.77,7,0
30324051,"3 bedrooms, 2 bathrooms, huge open space!",91427536,Yoav,Brooklyn,Bushwick,40.69684,-73.92241,Entire home/apt,100,2,1,2019-01-01,0.16,2,5
30324273,3 bed 6 guest luxury Apt in Brooklyn,226406882,Lizzy,Brooklyn,East Flatbush,40.65882,-73.92947,Private room,200,31,0,,,3,365
30325235,HUGE 1Br Converted Art Gallery Loft WILLIAMSBURG,92546730,Nick,Brooklyn,Williamsburg,40.70787,-73.94974,Entire home/apt,55,3,13,2019-07-02,1.83,1,0
30325604,1 BDRM avail in sunny apartment in Williamsburg,10860700,Sarah,Brooklyn,Williamsburg,40.71293,-73.94283,Private room,120,2,11,2019-06-21,1.76,2,117
30326749,Spacious Neon Apartment Inspired by the Caribbean,1370324,Yeelen,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95632,Entire home/apt,100,3,2,2019-05-08,0.32,1,324
30337531,Cozy Brooklyn 1 Bed,227801173,Drew,Brooklyn,Brooklyn Heights,40.69346,-73.99814,Entire home/apt,125,2,7,2019-06-17,1.09,1,47
30338113,Wonderful and sunny 2 bedroom in Brooklyn,226833844,Ev,Brooklyn,Bedford-Stuyvesant,40.67878,-73.94094,Entire home/apt,225,2,4,2019-01-02,0.62,1,0
30339161,ONE BEDROOM KING SUITE - PRIME WILLIAMSBURG,198861577,Novo,Brooklyn,Williamsburg,40.72176,-73.95616,Private room,200,7,0,,,5,364
30344925,Modern Park Slope 1br right by Prospect Park,18609785,Ben,Brooklyn,South Slope,40.66557,-73.98044,Entire home/apt,155,3,9,2019-03-18,1.38,1,5
30346056,Historic Park Slope 2 bedroom cozy clean apt,17825521,Adriana,Brooklyn,South Slope,40.66533,-73.98212,Entire home/apt,134,5,5,2019-04-05,1.13,1,13
30347034,Cute cozy home in south slope!!,208938947,Radha,Brooklyn,Sunset Park,40.66388,-73.99475,Private room,50,31,0,,,1,0
30347852,Huge room in Bushwick apt. 20 mins from Manhattan,40004714,Ruth,Brooklyn,Bushwick,40.69504,-73.93061,Private room,50,2,13,2019-06-23,1.83,2,11
30348506,1500 SQ FT Williamsburg  Penthouse,198861577,Novo,Brooklyn,Williamsburg,40.72194,-73.95511,Private room,1600,1,0,,,5,0
30348712,"Huge, modern apt 20 mins from Manhattan JMZ metro",40004714,Ruth,Brooklyn,Bushwick,40.69657,-73.93274,Entire home/apt,190,2,0,,,2,11
30349243,Modern- and newly renovated Brooklyn apartment,10759819,Bo,Brooklyn,Crown Heights,40.6716,-73.95847,Entire home/apt,300,2,1,2019-01-03,0.16,1,364
30349344,Roomy and Relaxing 3 Brooklyn Apartment,144687306,Nutrice,Brooklyn,Prospect-Lefferts Gardens,40.65603,-73.9516,Entire home/apt,150,3,26,2019-07-07,3.53,2,241
30350359,Private Room in Brand New Greenpoint Apartment,108457539,Fola,Brooklyn,Greenpoint,40.72268,-73.94349,Private room,55,1,2,2018-12-10,0.27,1,0
30351256,"HUGE ONE-BED, PROSPECT PARK, CAT LOVERS ONLY!!",1675112,Rebecca,Brooklyn,Prospect-Lefferts Gardens,40.66106,-73.96189,Entire home/apt,79,5,2,2019-06-23,1.28,1,8
30352538,Spacious Garden Studio,51964207,Brooke,Brooklyn,Williamsburg,40.70946,-73.96567,Entire home/apt,140,3,7,2019-06-09,1.42,1,3
30352717,Basic room in Williamsburg,45773187,Jakub,Brooklyn,Williamsburg,40.71038,-73.94779,Private room,49,7,0,,,1,0
30354304,Private room in spacious BK community w/ parking,3285978,Nicole,Brooklyn,Bedford-Stuyvesant,40.69998,-73.94369,Private room,50,1,5,2019-01-13,0.71,2,0
30355933,Spacious and comfortable room,208136645,Andre,Brooklyn,East Flatbush,40.65267,-73.94257,Private room,45,2,1,2018-12-27,0.15,4,296
30361847,"One bedroom apartment in Brooklyn, NY",40480205,Owen,Brooklyn,Park Slope,40.6828,-73.97738,Entire home/apt,110,60,2,2019-06-29,0.81,1,83
30364369,hip and cosy Brooklyn family retreat,12838954,Vincent,Brooklyn,Bedford-Stuyvesant,40.68696,-73.94382,Entire home/apt,375,7,0,,,1,0
30367011,Quiet Neighborhood Close to Trendy Spots,183967887,Hayley,Brooklyn,Williamsburg,40.71326,-73.93766,Private room,65,4,5,2019-04-20,0.74,1,0
30367724,Cozy private room in Williamsburg,228000501,Dylan,Brooklyn,Williamsburg,40.70996,-73.96495,Private room,50,3,6,2019-06-30,0.82,1,38
30367948,Beautiful apartment in Brooklyn Heights,26312879,Daron,Brooklyn,Brooklyn Heights,40.69458,-73.99771,Entire home/apt,125,5,3,2019-05-18,0.48,1,0
30369286,Modern/Eclectic Light Filled Williamsburg Home,3262412,Britney,Brooklyn,Williamsburg,40.7076,-73.94718,Entire home/apt,225,2,0,,,1,45
30369494,LOFT EXPERIENCE IN HEART OF WILLIAMSBURG,228011801,Hugo,Brooklyn,Williamsburg,40.70955,-73.96311,Private room,69,7,1,2019-06-23,1,1,0
30370124,Cozy Room 1,213781715,Anting,Brooklyn,Downtown Brooklyn,40.69839,-73.98758,Private room,119,1,1,2019-05-27,0.68,33,365
30370448,Cozy Home 2,213781715,Anting,Brooklyn,Greenpoint,40.73291,-73.95282,Private room,119,1,0,,,33,365
30370601,DELUXE DOUBLE ROOM,198861577,Novo,Brooklyn,Williamsburg,40.72205,-73.956,Private room,350,2,0,,,5,0
30370630,Cozy Home 3,213781715,Anting,Brooklyn,Greenpoint,40.7318,-73.95307,Entire home/apt,399,1,0,,,33,364
30370642,"Serene,  Clean Studio in South Williamsburg",10934627,Jacqueline,Brooklyn,Williamsburg,40.7112,-73.96566,Entire home/apt,105,7,3,2019-06-16,0.56,1,16
30372287,Private Floor in Brownstone near Prospect Park,11370189,Brandon,Brooklyn,Prospect Heights,40.6779,-73.96393,Entire home/apt,140,5,2,2019-01-05,0.31,2,25
30373928,*Beautiful Private Room near Subway,52140932,Diana And Peter,Brooklyn,Bedford-Stuyvesant,40.68371,-73.95096,Private room,65,2,24,2019-06-15,3.48,7,330
30374290,Private Bedroom w/ Queen Size bed in Williamsburg,19868844,André,Brooklyn,Williamsburg,40.71115,-73.95825,Private room,60,2,14,2019-06-03,1.99,1,0
30374563,Open & Bright Williamsburg 1 Bed Loft,228104837,Barbara,Brooklyn,Williamsburg,40.7092,-73.9631,Entire home/apt,195,2,14,2019-06-03,2.04,1,28
30375114,South Prospect Park Private Middle Room F&Q subway,221940893,Sara,Brooklyn,Kensington,40.6377,-73.97062,Private room,36,2,18,2019-07-07,2.51,3,189
30375328,Large studio-style Private Room,151429490,Hajdi,Brooklyn,Crown Heights,40.66456,-73.95216,Private room,80,1,0,,,1,359
30376063,Industrial Chic Stuyvesant Bedroom Madison 1R-1,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68551,-73.9324,Private room,42,30,1,2019-05-19,0.58,27,346
30376977,Private Stuyvesant Bedroom Madison 1R-2,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68632,-73.93251,Private room,42,30,0,,,27,346
30377021,Shared Room 4 FEMALE Guests 30mins to Manhattan-2,172369331,Abby,Brooklyn,Sheepshead Bay,40.5981,-73.9584,Shared room,25,7,2,2019-06-01,1.15,10,290
30377430,Modern Private Stuyvesant Room Madison 1R-3,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68553,-73.93215,Private room,42,30,1,2019-05-25,0.65,27,346
30377654,Greenpoint Creative's Apartment,2011313,Ariana,Brooklyn,Greenpoint,40.72471,-73.939,Entire home/apt,100,7,3,2019-06-10,0.78,1,6
30377718,Sunny Stuyvesant Private Bedroom Madison 1R-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68595,-73.93109,Private room,42,30,2,2019-02-13,0.33,27,345
30378040,Artsy Stuyvesant Private Bedroom Madison 2L-1,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68555,-73.93107,Private room,42,30,1,2019-03-05,0.24,27,332
30378844,Mellow Stuyvesant Bedroom Madison 2L-2,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68768,-73.93076,Private room,42,30,2,2019-06-01,0.86,27,311
30378982,Modern Brooklyn Zen with Private Garden,3042136,Jenni,Brooklyn,Carroll Gardens,40.68241,-73.99157,Entire home/apt,250,2,26,2019-07-07,3.94,3,266
30379843,"Your NY home for Quality time , Fully Equipped !",148725429,Javier,Brooklyn,Bushwick,40.69231,-73.92567,Entire home/apt,90,3,58,2019-07-07,7.91,2,2
30380685,"Bright, large, fully renovated apartment!!",20318052,Laura,Brooklyn,Bedford-Stuyvesant,40.69518,-73.94676,Entire home/apt,140,2,0,,,2,112
30390975,Room & Private Bath + Free Gym/Pool/Theater/More!,12704088,Jennifer,Brooklyn,Williamsburg,40.7189,-73.96416,Private room,88,2,7,2019-03-26,1.35,1,0
30393798,Modern Sleek Apartment in Dumbo,16051761,Sandra,Brooklyn,Downtown Brooklyn,40.69739,-73.98444,Entire home/apt,150,7,0,,,1,0
30393853,Spacious 1 Bedroom in Historic Brownstone,49282603,Zahid,Brooklyn,Bedford-Stuyvesant,40.69054,-73.92801,Entire home/apt,75,7,4,2019-06-28,0.64,1,10
30395040,Naturally Lit/ Cozy & Cute Studio in Flatbush,61105987,Taylor,Brooklyn,Flatbush,40.63574,-73.95129,Entire home/apt,90,3,7,2019-06-11,2.26,1,5
30395680,1 bed 2 guest luxury Apt in Brooklyn,226406882,Lizzy,Brooklyn,East Flatbush,40.66051,-73.92964,Private room,75,1,0,,,3,364
30395737,Private Bed in Brooklyn Him-1R-6,216235179,Nina,Brooklyn,Bushwick,40.69997,-73.92054,Private room,47,30,0,,,17,323
30396100,"Private Bedroom in Prime Bushwick, GREAT Location!",216235179,Nina,Brooklyn,Bushwick,40.69972,-73.91874,Private room,47,30,2,2019-04-30,0.59,17,347
30396953,Bright South Slope Studio,34866807,Mary,Brooklyn,Sunset Park,40.66278,-73.99206,Entire home/apt,250,2,29,2019-06-30,4.08,1,121
30397717,Not available,228253636,Richard,Brooklyn,Williamsburg,40.71434,-73.9398,Private room,90,1,0,,,1,364
30399969,Cozy Two Bedroom Apartment in Greenpoint,129312581,Andre,Brooklyn,Greenpoint,40.72944,-73.95395,Entire home/apt,167,2,0,,,1,0
30399972,Charming room Newly Renovated Apt30 mins from city,228268188,Motlaq,Brooklyn,Borough Park,40.62801,-74.00328,Private room,65,1,7,2019-05-21,1.00,1,351
30400390,Cozy Exposed Brick Apartment in Brooklyn !,48138946,Isabella,Brooklyn,Columbia St,40.68491,-74.00183,Entire home/apt,100,1,11,2019-06-16,1.55,1,81
30400423,Amazing Room Close to Metro,226338109,Mia,Brooklyn,Bedford-Stuyvesant,40.6887,-73.95572,Private room,60,2,13,2019-06-11,1.83,4,311
30400980,Cozy 2 Bed/1 Bath in the heart of Red Hook,62869020,Jacob,Brooklyn,Red Hook,40.67846,-74.0141,Entire home/apt,120,4,2,2019-02-26,0.39,1,0
30401429,Lovely room in convenient location. J/M & L trains,58344344,Julie,Brooklyn,Bushwick,40.70089,-73.93903,Private room,51,1,33,2019-06-28,5.24,1,19
30402045,Large private room in 2nd floor apartment.,171673961,Eric,Brooklyn,Bedford-Stuyvesant,40.67896,-73.90892,Private room,25,2,2,2019-01-01,0.30,1,0
30403878,*Just right budget room :),226339724,David And Annette,Brooklyn,Bedford-Stuyvesant,40.68059,-73.91372,Private room,55,5,4,2019-05-26,0.72,10,360
30404034,Bright 1BR Duplex - Welcome to Bed-Stuy!,6899080,Betsy,Brooklyn,Bedford-Stuyvesant,40.68181,-73.91811,Entire home/apt,115,3,22,2019-07-01,3.49,1,44
30404664,A Large Private Room in Greenpoint- 15 min to Manh,72512761,Erik,Brooklyn,Greenpoint,40.72325,-73.94911,Private room,44,1,29,2019-05-30,4.07,3,0
30406311,Private room (Bee Room) in Bushwick Brownstone,40305031,Rob,Brooklyn,Bushwick,40.68426,-73.90793,Private room,65,1,5,2019-05-07,0.68,2,363
30406899,Private room (Paris Room) in Bushwick Brownstone,40305031,Rob,Brooklyn,Bushwick,40.68583,-73.90985,Private room,55,1,10,2019-05-06,1.36,2,365
30407308,La Greka,109843377,Rubi,Brooklyn,Bedford-Stuyvesant,40.67992,-73.90943,Private room,60,14,0,,,2,156
30416267,House of Stylez,15377463,Kazem,Brooklyn,Bedford-Stuyvesant,40.68525,-73.93159,Private room,65,2,0,,,1,0
30417368,Great 1br near Prospect Park,129732248,Dan,Brooklyn,Flatbush,40.65332,-73.95778,Entire home/apt,120,4,19,2019-06-25,2.98,1,8
30417877,Private Room #2 in Brooklyn,25077909,Carlos,Brooklyn,Bedford-Stuyvesant,40.69044,-73.92636,Private room,50,3,10,2019-06-26,1.59,2,235
30418770,Beautiful bedroom in a 3 bedroom apartment,221645033,Afrah,Brooklyn,Bushwick,40.69947,-73.92006,Private room,50,1,1,2019-06-25,1,5,333
30418905,Private Room In Brooklyn Community House,35746135,Lionel,Brooklyn,Borough Park,40.6289,-73.97683,Private room,35,1,9,2019-03-30,1.23,2,0
30420904,Cozy Brooklyn Bedroom - Close to Manhattan!,226350275,Bryan,Brooklyn,Greenpoint,40.7242,-73.94235,Private room,60,1,1,2018-12-28,0.16,1,0
30421742,"""Mi casa es su casa"" Welcome home",224315550,Leonardo,Brooklyn,Williamsburg,40.71043,-73.96505,Private room,90,2,27,2019-07-05,3.84,2,56
30422813,Studio in East Williamsburg - Steps to Subway,158970159,Nancy,Brooklyn,Williamsburg,40.70236,-73.94663,Entire home/apt,95,14,1,2019-01-18,0.17,1,0
30423282,Lovely Aprt. 6 mins walk from Utica Av. Station,210427776,Obinna,Brooklyn,Crown Heights,40.67708,-73.92944,Private room,25,2,4,2019-01-10,0.59,1,0
30423571,Bushwick Bedroom,228420131,Jonathan,Brooklyn,Bushwick,40.69456,-73.90714,Private room,35,2,7,2019-05-31,1.07,1,35
30424508,Bright + cozy room in leafy Williamsburg apartment,383623,Melissa,Brooklyn,Williamsburg,40.71239,-73.95419,Private room,50,5,4,2019-06-24,0.56,1,12
30425766,Bed in a shared male room,224074972,Askhat,Brooklyn,Bedford-Stuyvesant,40.69218,-73.9439,Shared room,30,2,14,2019-05-20,1.92,4,224
30427669,Private Rooms in Brooklyn,78104160,Lana,Brooklyn,Bay Ridge,40.63234,-74.0231,Private room,40,14,3,2019-01-18,0.46,1,0
30428479,"Clean, Warm, and Comfortable !",228130265,Mr,Brooklyn,East Flatbush,40.66257,-73.92355,Entire home/apt,125,2,22,2019-06-24,3.25,1,82
30429519,Bright room in a newly renovated Apt in Brooklyn,82683774,Ruben And Will,Brooklyn,Crown Heights,40.6761,-73.93502,Private room,45,2,17,2019-05-05,2.52,1,14
30429625,Guest Room with 2 beds in Bayridge Brooklyn,148049072,Ahmed,Brooklyn,Fort Hamilton,40.61964,-74.02518,Private room,90,2,1,2019-01-01,0.16,1,79
30430163,Apartment in south Williamsburg,96089493,Masashi,Brooklyn,Williamsburg,40.71282,-73.95742,Private room,60,1,1,2018-12-08,0.14,1,0
30432254,"Beautifully lit, newly renovated bushwick home",284199,Avijit,Brooklyn,Bushwick,40.69277,-73.92133,Private room,70,15,0,,,2,0
30434346,"Prime private room,  on bedford ave in a 2Bd apt",1395530,Dorit,Brooklyn,Williamsburg,40.71285,-73.96124,Private room,27,20,2,2019-05-27,0.42,1,333
30437417,Spacious 1 Bedroom Brooklyn Apartment,1627760,Lucy,Brooklyn,Clinton Hill,40.68911,-73.96297,Entire home/apt,190,3,1,2019-01-01,0.16,1,0
30437677,Clean apt for 5 close to the city & with free gym,105367031,Miriam,Brooklyn,Bushwick,40.68238,-73.90641,Entire home/apt,125,2,3,2019-07-01,1.11,5,342
30437968,Beautiful one bed in the best part of Brooklyn,52575295,Jonny,Brooklyn,Williamsburg,40.71972,-73.95705,Entire home/apt,295,5,3,2019-06-22,0.49,1,46
30438095,Clean apt for 3 close to the city & with free gym,105367031,Miriam,Brooklyn,Bushwick,40.68325,-73.90637,Entire home/apt,125,2,2,2019-01-02,0.30,5,347
30438997,Garden apt for 4 near the city & with free gym,105367031,Miriam,Brooklyn,Bushwick,40.6821,-73.90694,Entire home/apt,125,2,1,2019-04-21,0.37,5,347
30439210,Charming 2 Bedroom in Park Slope,3548411,CASA Heidi,Brooklyn,Park Slope,40.67559,-73.97633,Entire home/apt,300,3,14,2019-06-28,2.22,1,311
30439398,Super Sunny Room in Calm Bed-Stuy Apartment,47152279,Noelle,Brooklyn,Bedford-Stuyvesant,40.69043,-73.94288,Private room,40,3,3,2019-05-18,0.43,1,0
30439783,The Halsey Treehouse,138573840,Helen,Brooklyn,Bushwick,40.69453,-73.90667,Private room,90,1,2,2019-01-01,0.31,1,0
30439949,Fantastic sunny apartment and  10 Min to Manhattan,135060128,Abella,Brooklyn,Williamsburg,40.70809,-73.94913,Entire home/apt,160,1,35,2019-07-04,4.79,2,269
30440488,Gorgeous Private Bedroom Madison 2L-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68561,-73.93085,Private room,42,30,1,2019-01-26,0.18,27,311
30440653,Meserole Street,6284535,Thoralf,Brooklyn,Williamsburg,40.70827,-73.9425,Private room,63,4,0,,,1,187
30440712,Private Bedroom in Williamsburg Madison 2L-5,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68625,-73.93053,Private room,42,30,0,,,27,332
30440903,Amazing Bedroom in Bushwick Madison 3L-3,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68625,-73.93286,Private room,42,30,1,2019-05-21,0.60,27,282
30441751,"Spacious, Sunny Apartment in Bed Stuy",28060043,Olivia,Brooklyn,Bedford-Stuyvesant,40.68757,-73.94428,Entire home/apt,195,2,2,2019-06-16,0.32,1,1
30441793,Cozy Brooklyn Room,200055931,Jessica,Brooklyn,Red Hook,40.67441,-74.01278,Private room,280,1,0,,,1,90
30442211,Whole Bedroom in Co-Living Space Madison 3L-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68561,-73.93289,Private room,35,30,1,2019-05-30,0.73,27,312
30442212,"Manhattan",40204585,Olivia,Brooklyn,Bushwick,40.70026,-73.93582,Entire home/apt,180,1,3,2019-04-09,0.47,1,0
30442290,Modern Private Bedroom in Stuyvesant Madison 3L-5,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68744,-73.93088,Private room,42,30,1,2019-05-08,0.48,27,346
30442508,Bedroom in Brooklyn Madison 3R-1,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68567,-73.93123,Private room,42,30,0,,,27,358
30442585,Luxury Private Bedrm in Williamsburg Madison 3R-2,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68589,-73.93057,Private room,42,30,0,,,27,358
30442665,"Private Bedroom in Williamsburg, Brooklyn",53186123,Jennifer,Brooklyn,Williamsburg,40.71423,-73.96234,Private room,65,1,19,2019-05-25,3.28,1,0
30442720,Spacious room in heart of Bushwick Madison 3R-3,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68616,-73.93136,Private room,42,30,0,,,27,358
30442790,Great Private Bedroom at Great Price Madison 3R-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68692,-73.9307,Private room,42,30,0,,,27,326
30442870,Furnished Bedroom in Brooklyn Madison 2R-1,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68639,-73.93069,Private room,42,30,1,2019-04-08,0.33,27,342
30442999,Bedroom in heart of Bushwick Madison 2R-2,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68726,-73.93289,Private room,42,30,0,,,27,312
30443032,Modern Williamsburg Beauty,10458297,Michael,Brooklyn,Williamsburg,40.71079,-73.95192,Private room,230,4,0,,,1,35
30443067,Beautiful Bedroom in Stuyvesant Madison 2R-3,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68737,-73.93132,Private room,42,30,0,,,27,343
30443115,Modern Bedroom in Williamsburg Madison 2R-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68607,-73.93235,Private room,42,30,0,,,27,331
30444500,Brooklyn Comfy Getaway,193963715,Steph,Brooklyn,East Flatbush,40.65074,-73.92945,Entire home/apt,75,6,2,2018-12-25,0.30,1,24
30444773,Comfortable Space in the Center of Brooklyn,1157099,Ramon,Brooklyn,Bedford-Stuyvesant,40.67904,-73.94837,Entire home/apt,75,2,11,2019-06-23,1.73,1,0
30445156,Great for students!,51842673,Rayquila,Brooklyn,Bedford-Stuyvesant,40.6843,-73.93836,Shared room,725,1,0,,,1,0
30445539,Cozy & clean private bedroom. Brooklyn NY,225291555,Daniela,Brooklyn,Williamsburg,40.71218,-73.9363,Private room,55,2,5,2019-04-02,0.79,2,160
30446253,"Affordable, quiet, tasteful bedspace",171198420,Edna,Brooklyn,East Flatbush,40.65343,-73.94914,Private room,35,3,39,2019-07-01,6.43,2,8
30447329,Bedroom in Crown Heights,68039772,Celeste,Brooklyn,Crown Heights,40.67249,-73.95564,Private room,55,4,1,2018-12-02,0.14,1,15
30448678,Bed in a shared male room2,224074972,Askhat,Brooklyn,Bedford-Stuyvesant,40.694,-73.94355,Shared room,30,2,18,2019-07-07,2.57,4,192
30451593,HOLIDAY RENTAL: Great Room Close to Trains!,27664722,Gloria,Brooklyn,Bushwick,40.69539,-73.92267,Private room,30,3,2,2019-01-01,0.30,1,0
30460675,2 Bedroom Williamsburg Oasis w/Private Backyard,67727548,Rachel,Brooklyn,Williamsburg,40.7066,-73.94625,Entire home/apt,150,2,9,2019-06-18,1.27,1,1
30463017,Classy welcoming 3-bedroom - 20 Mins to Manhattan,212456912,Mora,Brooklyn,Bushwick,40.69058,-73.91402,Entire home/apt,125,2,22,2019-07-06,3.22,1,122
30463784,"Luxury 4br 2ba, sleeps 12! Blocks from Subway.",224684025,David,Brooklyn,Williamsburg,40.70629,-73.95636,Entire home/apt,392,1,19,2019-06-21,3.73,1,337
30464086,Naelle studio,218543704,Kersaint,Brooklyn,East Flatbush,40.64718,-73.94778,Entire home/apt,150,1,18,2019-06-09,2.54,1,175
30464926,"BK. Private entrance, w pool and gym",27668092,Aponte & Tat,Brooklyn,Bushwick,40.69362,-73.90727,Private room,55,3,7,2019-06-24,1.74,3,79
30466737,Art Life in the City – from Brooklyn to Manhattan,1936796,JenJoy,Brooklyn,Williamsburg,40.71228,-73.93782,Private room,72,2,3,2019-06-30,3,2,0
30467289,Private South Williamsburg 1BR,20631010,Anna & Ben,Brooklyn,Williamsburg,40.70601,-73.95424,Entire home/apt,180,3,0,,,1,0
30468177,Sunny apartment in the heart of Williamsburg,4765019,Xavier,Brooklyn,Williamsburg,40.7198,-73.95741,Entire home/apt,150,3,9,2019-06-30,1.44,1,0
30468335,LARGE Prospect Lefferts Gardens Bedroom,228750026,,Brooklyn,Flatbush,40.65152,-73.95271,Private room,55,7,0,,,1,69
